EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
79717,FAYETTE CO.,LA GRANGE,2/25/2008,2150,Hail,1, ,0,0,0,0,TX,CST-6, ,14197,C,149,EWX,0,0,Public, , ,2,S,2,S,LA GRANGE,29.8711,-96.87,29.8711,-96.87,3564
88338,GUADALUPE CO.,NEW BERLIN,3/6/2008,1444,Hail,0.75, ,0,0,0,0,TX,CST-6, ,15540,C,187,EWX,0,0,Public, , ,2,SSE,2,SSE,NEW BERLIN,29.45,-98.09,29.45,-98.09,3565
90298,BANDERA CO.,VANDERPOOL,3/17/2008,1745,Hail,1, ,0,0,0,0,TX,CST-6, ,15541,C,19,EWX,0,0,Public, , ,10,SW,10,SW,VANDERPOOL,29.64,-99.4829,29.64,-99.4829,3566
90295,UVALDE CO.,UTOPIA,3/17/2008,1745,Hail,1, ,0,0,0,0,TX,CST-6, ,15541,C,463,EWX,0,0,Public, , ,2,S,2,S,UTOPIA,29.5843,-99.5269,29.5843,-99.5269,3567
88362,BANDERA CO.,VANDERPOOL,3/17/2008,1750,Hail,1.25, ,0,0,0,0,TX,CST-6, ,15541,C,19,EWX,0,0,Emergency Manager, , ,10,W,10,W,VANDERPOOL,29.74,-99.55,29.74,-99.55,3568
88364,BANDERA CO.,MEDINA CIRCLE R ARPT,3/17/2008,1845,Hail,1.75, ,0,0,0,0,TX,CST-6, ,15541,C,19,EWX,0,0,Emergency Manager, , ,2,SSW,2,SSW,MEDINA CIRCLE R ARPT,29.8,-99.28,29.8,-99.28,3569
88366,REAL CO.,LEAKEY,3/17/2008,1845,Hail,0.75, ,0,0,0,0,TX,CST-6, ,15541,C,385,EWX,0,0,Public, , ,8,WNW,8,WNW,LEAKEY,29.7743,-99.8732,29.7743,-99.8732,3570
88367,BANDERA CO.,MEDINA CIRCLE R ARPT,3/17/2008,1850,Hail,0.75, ,0,0,0,0,TX,CST-6, ,15541,C,19,EWX,0,0,COOP Observer, , ,1,WNW,1,WNW,MEDINA CIRCLE R ARPT,29.83,-99.29,29.83,-99.29,3571
90305,BANDERA CO.,MEDINA CIRCLE R ARPT,3/17/2008,1905,Thunderstorm Wind,55, ,0,0,0,0,TX,CST-6,EG,15541,C,19,EWX,0,0,Newspaper, , ,0,NNE,0,NNE,MEDINA CIRCLE R ARPT,29.8268,-99.2679,29.8268,-99.2679,3572
88369,KERR CO.,HUNT,3/17/2008,2022,Hail,1, ,0,0,0,0,TX,CST-6, ,15541,C,265,EWX,0,0,COOP Observer, , ,2,E,2,E,HUNT,30.07,-99.3,30.07,-99.3,3573
88370,KERR CO.,HUNT,3/17/2008,2027,Hail,1.75, ,0,0,0,0,TX,CST-6, ,15541,C,265,EWX,0,0,COOP Observer, , ,2,E,2,E,HUNT,30.07,-99.3,30.07,-99.3,3574
88371,KERR CO.,CAMP SCENIC,3/17/2008,2029,Hail,1.75, ,0,0,0,0,TX,CST-6, ,15541,C,265,EWX,0,0,Fire Department/Rescue, , ,2,SE,2,SE,CAMP SCENIC,30.1,-99.26,30.1,-99.26,3575
88372,VAL VERDE CO.,COMSTOCK,3/18/2008,15,Hail,1.75, ,0,0,0,0,TX,CST-6, ,15541,C,465,EWX,0,0,Public, , ,0,N,0,N,COMSTOCK,29.68,-101.17,29.68,-101.17,3576
88373,WILLIAMSON CO.,FLORENCE,3/18/2008,1212,Hail,0.88, ,0,0,0,0,TX,CST-6, ,15542,C,491,EWX,0,0,Trained Spotter, , ,4,SSE,4,SSE,FLORENCE,30.78,-97.77,30.78,-97.77,3577
90202,TRAVIS CO.,PLEASANT HILL,3/18/2008,1505,Lightning, , ,0,0,5000,0,TX,CST-6, ,15748,C,453,EWX,0,0,Emergency Manager, , ,1,WSW,1,WSW,PLEASANT HILL,30.1959,-97.7912,30.1959,-97.7912,3578
88375,ATASCOSA CO.,CHRISTINE,3/29/2008,2015,Hail,0.88, ,0,0,0,0,TX,CST-6, ,15543,C,13,EWX,0,0,COOP Observer, , ,1,N,1,N,CHRISTINE,28.79,-98.5,28.79,-98.5,3579
88376,ATASCOSA CO.,JOURDANTON,3/29/2008,2020,Hail,0.88, ,0,0,0,0,TX,CST-6, ,15543,C,13,EWX,0,0,COOP Observer, , ,1,SW,1,SW,JOURDANTON,28.91,-98.54,28.91,-98.54,3580
88380,ATASCOSA CO.,JOURDANTON,3/29/2008,2025,Thunderstorm Wind,60, ,0,0,250000,0,TX,CST-6,EG,15543,C,13,EWX,0,0,COOP Observer, , ,1,W,1,W,JOURDANTON,28.9217,-98.5498,28.9217,-98.5498,3581
88377,ATASCOSA CO.,JOURDANTON,3/29/2008,2027,Hail,1.5, ,0,0,0,0,TX,CST-6, ,15543,C,13,EWX,0,0,Law Enforcement, , ,1,SW,1,WNW,PLEASANTON MUNI ARPT,28.91,-98.54,28.96,-98.54,3582
90255,ATASCOSA CO.,LYTLE,3/29/2008,2330,Hail,0.88, ,0,0,0,0,TX,CST-6, ,15543,C,13,EWX,0,0,Public, , ,0,N,0,N,LYTLE,29.23,-98.8,29.23,-98.8,3583
94429,VAL VERDE CO.,PANDALE,4/3/2008,2332,Hail,1.75, ,0,0,0,0,TX,CST-6, ,16315,C,465,EWX,0,0,CoCoRaHS, , ,2,NE,2,NE,PANDALE,30.2,-101.53,30.2,-101.53,3584
94153,VAL VERDE CO.,LOMA ALTA,4/4/2008,100,Hail,1.75, ,0,0,0,0,TX,CST-6, ,16315,C,465,EWX,0,0,Public, , ,9,N,9,N,LOMA ALTA,30.05,-100.77,30.05,-100.77,3585
94154,EDWARDS CO.,ROCKS SPGS,4/4/2008,157,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16315,C,137,EWX,0,0,Law Enforcement, , ,1,E,1,E,ROCKS SPGS,30.02,-100.21,30.02,-100.21,3586
94155,KERR CO.,HUNT,4/4/2008,305,Hail,1, ,0,0,0,0,TX,CST-6, ,16315,C,265,EWX,0,0,Trained Spotter, , ,20,WSW,20,WSW,HUNT,29.98,-99.64,29.98,-99.64,3587
94156,BURNET CO.,MARBLE FALLS ARPT,4/4/2008,412,Hail,1, ,0,0,0,0,TX,CST-6, ,16315,C,53,EWX,0,0,Public, , ,4,N,4,N,MARBLE FALLS ARPT,30.59,-98.38,30.59,-98.38,3588
94157,BURNET CO.,MARBLE FALLS,4/4/2008,416,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16315,C,53,EWX,0,0,Law Enforcement, , ,0,N,0,N,MARBLE FALLS,30.57,-98.27,30.57,-98.27,3589
94158,WILLIAMSON CO.,LIBERTY HILL,4/4/2008,456,Hail,1, ,0,0,0,0,TX,CST-6, ,16315,C,491,EWX,0,0,Trained Spotter, , ,2,S,2,S,LIBERTY HILL,30.64,-97.92,30.64,-97.92,3590
94159,WILLIAMSON CO.,GEORGETOWN MUNI ARPT,4/4/2008,505,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16315,C,491,EWX,0,0,Insurance Company, , ,2,ENE,2,ENE,GEORGETOWN MUNI ARPT,30.69,-97.64,30.69,-97.64,3591
94160,WILLIAMSON CO.,GEORGETOWN MUNI ARPT,4/4/2008,510,Hail,1, ,0,0,0,0,TX,CST-6, ,16315,C,491,EWX,0,0,Public, , ,2,SSW,2,SSW,GEORGETOWN MUNI ARPT,30.66,-97.69,30.66,-97.69,3592
94161,WILLIAMSON CO.,GEORGETOWN,4/4/2008,515,Hail,1, ,0,0,0,0,TX,CST-6, ,16315,C,491,EWX,0,0,Public, , ,1,WSW,1,WSW,GEORGETOWN,30.62,-97.69,30.62,-97.69,3593
94162,WILLIAMSON CO.,WEIR,4/4/2008,530,Hail,1, ,0,0,0,0,TX,CST-6, ,16315,C,491,EWX,0,0,Trained Spotter, , ,1,W,1,W,WEIR,30.67,-97.59,30.67,-97.59,3594
94163,WILLIAMSON CO.,LEANDER,4/4/2008,624,Hail,1, ,0,0,0,0,TX,CST-6, ,16315,C,491,EWX,0,0,CoCoRaHS, , ,2,S,2,S,LEANDER,30.55,-97.85,30.55,-97.85,3595
94165,WILLIAMSON CO.,LEANDER,4/4/2008,628,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16315,C,491,EWX,0,0,Public, , ,1,W,1,W,LEANDER,30.58,-97.86,30.58,-97.86,3596
94166,TRAVIS CO.,AUSTIN MABRY,4/4/2008,650,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16315,C,453,EWX,0,0,CoCoRaHS, , ,1,NW,1,NW,AUSTIN MABRY,30.33,-97.78,30.33,-97.78,3597
94430,TRAVIS CO.,WEST LAKE HILLS,4/4/2008,656,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16315,C,453,EWX,0,0,Trained Spotter, , ,1,W,1,W,WEST LAKE HILLS,30.28,-97.81,30.28,-97.81,3598
94361,TRAVIS CO.,AUSTIN,4/4/2008,700,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16315,C,453,EWX,0,0,Broadcast Media, , ,1,SE,1,SE,AUSTIN,30.27,-97.74,30.27,-97.74,3599
98456,TRAVIS CO.,AUSTIN MABRY,4/4/2008,703,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16315,C,453,EWX,0,0,Other Federal Agency, , ,3,NNW,3,NNW,AUSTIN MABRY,30.36,-97.78,30.36,-97.78,3600
94167,TRAVIS CO.,AUSTIN MABRY,4/4/2008,703,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16315,C,453,EWX,0,0,Other Federal Agency, , ,0,NNW,0,NNW,AUSTIN MABRY,30.32,-97.77,30.32,-97.77,3601
94168,TRAVIS CO.,AUSTIN MABRY,4/4/2008,707,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16315,C,453,EWX,0,0,Trained Spotter, , ,1,ENE,1,ENE,AUSTIN MABRY,30.33,-97.75,30.33,-97.75,3602
94169,TRAVIS CO.,(AUS)MUELLER MUNI AR,4/4/2008,710,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16315,C,453,EWX,0,0,CoCoRaHS, , ,2,ENE,2,ENE,(AUS)MUELLER MUNI AR,30.31,-97.67,30.31,-97.67,3603
94170,LEE CO.,MANHEIM,4/4/2008,800,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16315,C,287,EWX,0,0,Public, , ,2,N,2,N,MANHEIM,30.26,-97.02,30.26,-97.02,3604
94171,LEE CO.,DIME BOX,4/4/2008,821,Hail,1, ,0,0,0,0,TX,CST-6, ,16315,C,287,EWX,0,0,Public, , ,3,SE,3,SE,DIME BOX,30.32,-96.78,30.32,-96.78,3605
94172,LEE CO.,LOEBAU,4/4/2008,825,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16315,C,287,EWX,0,0,Public, , ,2,NE,2,NE,LOEBAU,30.3,-96.88,30.3,-96.88,3606
94409,LLANO CO.,VALLEY SPGS,4/8/2008,2055,Hail,1, ,0,0,0,0,TX,CST-6, ,16346,C,299,EWX,0,0,Trained Spotter, , ,1,E,1,E,VALLEY SPGS,30.85,-98.79,30.85,-98.79,3607
94420,DIMMIT CO.,ASHERTON,4/11/2008,300,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16348,C,127,EWX,0,0,Public, , ,0,N,0,N,ASHERTON,28.45,-99.75,28.45,-99.75,3608
94411,VAL VERDE CO.,COMSTOCK,4/17/2008,1945,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16347,C,465,EWX,0,0,Public, , ,2,NW,2,NW,COMSTOCK,29.7,-101.19,29.7,-101.19,3609
94413,KERR CO.,MOUNTAIN HOME ARPT,4/17/2008,2040,Hail,1, ,0,0,0,0,TX,CST-6, ,16347,C,265,EWX,0,0,Public, , ,8,W,8,W,MOUNTAIN HOME ARPT,30.24,-99.59,30.24,-99.59,3610
94427,VAL VERDE CO.,AMISTAD RES EAST,4/17/2008,2040,Hail,1, ,0,0,0,0,TX,CST-6, ,16347,C,465,EWX,0,0,Public, , ,6,NNE,6,NNE,AMISTAD RES EAST,29.58,-100.98,29.58,-100.98,3611
98449,VAL VERDE CO.,DEL RIO,4/17/2008,2045,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16347,C,465,EWX,0,0,CoCoRaHS, , ,13,N,13,N,DEL RIO,29.5582,-100.9,29.5582,-100.9,3612
94415,EDWARDS CO.,ROCKS SPGS ARPT,4/17/2008,2045,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16347,C,137,EWX,0,0,Public, , ,1,W,1,W,ROCKS SPGS ARPT,29.95,-100.18,29.95,-100.18,3613
94416,REAL CO.,VANCE,4/17/2008,2058,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16347,C,385,EWX,0,0,Public, , ,4,SSW,4,SSW,VANCE,29.77,-100.03,29.77,-100.03,3614
94417,UVALDE CO.,MONTELL,4/17/2008,2132,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16347,C,463,EWX,0,0,Public, , ,4,WNW,4,WNW,MONTELL,29.56,-100.08,29.56,-100.08,3615
94428,BANDERA CO.,BANDERA,4/17/2008,2226,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16347,C,19,EWX,0,0,Trained Spotter, , ,2,W,2,W,BANDERA,29.72,-99.11,29.72,-99.11,3616
94418,ZAVALA CO.,COMETA,4/17/2008,2240,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16347,C,507,EWX,0,0,Public, , ,6,WNW,6,WNW,COMETA,28.71,-100.1,28.71,-100.1,3617
96243,WILLIAMSON CO.,OLD ROUND ROCK,4/17/2008,2250,Lightning, , ,0,0,30000,0,TX,CST-6, ,16347,C,491,EWX,0,0,Fire Department/Rescue, , ,4,NE,4,NE,OLD ROUND ROCK,30.5358,-97.6199,30.5358,-97.6199,3618
94448,GILLESPIE CO.,HARPER,4/25/2008,1800,Hail,1.75, ,0,0,0,0,TX,CST-6, ,16356,C,171,EWX,0,0,Public, , ,4,NE,4,NE,HARPER,30.34,-99.21,30.34,-99.21,3619
94449,KERR CO.,MOUNTAIN HOME,4/25/2008,1817,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,265,EWX,0,0,COOP Observer, , ,3,N,3,N,MOUNTAIN HOME,30.22,-99.37,30.22,-99.37,3620
94450,WILLIAMSON CO.,SCHWERTNER,4/25/2008,1828,Hail,1.75, ,0,0,0,0,TX,CST-6, ,16356,C,491,EWX,0,0,Amateur Radio, , ,0,N,0,N,SCHWERTNER,30.82,-97.5,30.82,-97.5,3621
94451,KERR CO.,CAMP SCENIC,4/25/2008,1835,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,265,EWX,0,0,CoCoRaHS, , ,0,N,0,N,CAMP SCENIC,30.12,-99.28,30.12,-99.28,3622
94452,KERR CO.,MOUNTAIN HOME,4/25/2008,1850,Hail,1.75, ,0,0,0,0,TX,CST-6, ,16356,C,265,EWX,0,0,CoCoRaHS, , ,0,N,0,N,MOUNTAIN HOME,30.17,-99.37,30.17,-99.37,3623
94454,WILLIAMSON CO.,WEIR,4/25/2008,1903,Hail,1.75, ,0,0,0,0,TX,CST-6, ,16356,C,491,EWX,0,0,Law Enforcement, , ,1,W,1,W,WEIR,30.67,-97.59,30.67,-97.59,3624
94455,KERR CO.,HUNT,4/25/2008,1905,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,265,EWX,0,0,Fire Department/Rescue, , ,19,WSW,19,WSW,HUNT,29.95,-99.62,29.95,-99.62,3625
94456,LLANO CO.,OXFORD,4/25/2008,1910,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,299,EWX,0,0,Public, , ,7,ESE,7,ESE,OXFORD,30.57,-98.58,30.57,-98.58,3626
94457,WILLIAMSON CO.,WEIR,4/25/2008,1913,Hail,1.25, ,0,0,0,0,TX,CST-6, ,16356,C,491,EWX,0,0,Trained Spotter, , ,1,W,1,W,WEIR,30.67,-97.59,30.67,-97.59,3627
94458,GILLESPIE CO.,TIVYDALE,4/25/2008,1915,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16356,C,171,EWX,0,0,CoCoRaHS, , ,6,S,6,S,TIVYDALE,30.15,-99.14,30.15,-99.14,3628
94461,REAL CO.,VANCE,4/25/2008,1920,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,385,EWX,0,0,Public, , ,10,NNE,10,NNE,VANCE,29.96,-99.95,29.96,-99.95,3629
94460,KERR CO.,INGRAM,4/25/2008,1920,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,265,EWX,0,0,Trained Spotter, , ,1,W,1,W,INGRAM,30.08,-99.24,30.08,-99.24,3630
94462,KERR CO.,KERRVILLE,4/25/2008,1923,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,265,EWX,0,0,Trained Spotter, , ,2,WSW,2,WSW,KERRVILLE,30.04,-99.17,30.04,-99.17,3631
94463,KERR CO.,KERRVILLE,4/25/2008,1935,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,265,EWX,0,0,Broadcast Media, , ,1,SE,1,SE,KERRVILLE,30.04,-99.12,30.04,-99.12,3632
94464,KERR CO.,LEGION,4/25/2008,1947,Hail,1.75, ,0,0,0,0,TX,CST-6, ,16356,C,265,EWX,0,0,Emergency Manager, , ,1,WNW,1,WNW,LEGION,30.03,-99.14,30.03,-99.14,3633
94466,WILLIAMSON CO.,HARE,4/25/2008,2000,Thunderstorm Wind,50, ,0,0,5000,0,TX,CST-6,EG,16356,C,491,EWX,0,0,Law Enforcement, , ,1,W,1,W,HARE,30.67,-97.28,30.67,-97.28,3634
94467,EDWARDS CO.,CARTA VLY,4/25/2008,2015,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,137,EWX,0,0,COOP Observer, , ,20,ESE,20,ESE,CARTA VLY,29.67,-100.38,29.67,-100.38,3635
94468,TRAVIS CO.,PFLUGERVILLE,4/25/2008,2027,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,453,EWX,0,0,Broadcast Media, , ,1,N,1,N,PFLUGERVILLE,30.44,-97.62,30.44,-97.62,3636
94469,TRAVIS CO.,FOUR PTS,4/25/2008,2032,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,453,EWX,0,0,Trained Spotter, , ,2,NNE,2,NNE,FOUR PTS,30.43,-97.84,30.43,-97.84,3637
94470,BANDERA CO.,MEDINA CIRCLE R ARPT,4/25/2008,2042,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,19,EWX,0,0,Emergency Manager, , ,3,WSW,3,WSW,MEDINA CIRCLE R ARPT,29.8,-99.32,29.8,-99.32,3638
94472,BANDERA CO.,VANDERPOOL,4/25/2008,2046,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,19,EWX,0,0,Emergency Manager, , ,10,W,10,W,VANDERPOOL,29.74,-99.55,29.74,-99.55,3639
94475,TRAVIS CO.,AUSTIN MABRY,4/25/2008,2050,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,453,EWX,0,0,Trained Spotter, , ,2,NNE,2,NNE,AUSTIN MABRY,30.35,-97.75,30.35,-97.75,3640
98461,LEE CO.,LEXINGTON,4/25/2008,2050,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16356,C,287,EWX,0,0,Law Enforcement, , ,1,SW,1,SW,LEXINGTON,30.41,-97.01,30.41,-97.01,3641
94476,TRAVIS CO.,AUSTIN MABRY,4/25/2008,2102,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,453,EWX,0,0,Trained Spotter, , ,2,NNE,2,NNE,AUSTIN MABRY,30.35,-97.75,30.35,-97.75,3642
94478,MEDINA CO.,HONDO ARPT,4/25/2008,2140,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,325,EWX,0,0,Public, , ,11,NNW,11,NNW,HONDO ARPT,29.53,-99.23,29.53,-99.23,3643
94479,KINNEY CO.,BRACKETTVILLE,4/25/2008,2200,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,271,EWX,0,0,COOP Observer, , ,1,E,1,E,BRACKETTVILLE,29.32,-100.41,29.32,-100.41,3644
94480,KINNEY CO.,BRACKETTVILLE,4/25/2008,2210,Hail,1, ,0,0,0,0,TX,CST-6, ,16356,C,271,EWX,0,0,Law Enforcement, , ,1,E,1,E,BRACKETTVILLE,29.32,-100.41,29.32,-100.41,3645
94482,HAYS CO.,WIMBERLEY,4/25/2008,2211,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16356,C,209,EWX,0,0,Public, , ,5,NE,5,NE,WIMBERLEY,30.05,-97.99,30.05,-97.99,3646
94483,FAYETTE CO.,WARRENTON,4/25/2008,2230,Thunderstorm Wind,50, ,0,0,2000,0,TX,CST-6,EG,16356,C,149,EWX,0,0,Emergency Manager, , ,0,N,0,N,WARRENTON,30.02,-96.73,30.02,-96.73,3647
94484,DIMMIT CO.,WINTER HAVEN,4/26/2008,27,Hail,0.88, ,0,0,0,0,TX,CST-6, ,16356,C,127,EWX,0,0,Public, , ,7,W,7,W,WINTER HAVEN,28.62,-99.97,28.62,-99.97,3648
98459,LLANO CO.,GRANITE SHOALS LAKE,4/27/2008,405,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16368,C,299,EWX,0,0,CoCoRaHS, , ,4,SSW,4,SSW,GRANITE SHOALS LAKE,30.53,-98.37,30.53,-98.37,3649
96154,LLANO CO.,GRANITE SHOALS LAKE,4/27/2008,450,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16368,C,299,EWX,0,0,CoCoRaHS, , ,4,SSW,4,SSW,GRANITE SHOALS LAKE,30.53,-98.37,30.53,-98.37,3650
96155,TRAVIS CO.,LAKE TRAVIS,4/27/2008,523,Hail,0.75, ,0,0,0,0,TX,CST-6, ,16368,C,453,EWX,0,0,CoCoRaHS, , ,1,E,1,E,LAKE TRAVIS,30.43,-98.01,30.43,-98.01,3651
96156,TRAVIS CO.,LAKE TRAVIS,4/27/2008,530,Hail,1, ,0,0,0,0,TX,CST-6, ,16368,C,453,EWX,0,0,CoCoRaHS, , ,2,SE,2,SE,LAKE TRAVIS,30.41,-98.01,30.41,-98.01,3652
96158,TRAVIS CO.,AUSTIN LAKEWAY ARPT,4/27/2008,545,Lightning, , ,0,0,30000,0,TX,CST-6, ,16368,C,453,EWX,0,0,Newspaper, , ,3,ENE,3,ENE,AUSTIN LAKEWAY ARPT,30.37,-97.95,30.37,-97.95,3653
102082,FRIO CO.,FRIO TOWN,5/5/2008,2304,Thunderstorm Wind,50, ,0,0,500,0,TX,CST-6,EG,17656,C,163,EWX,0,0,Public, , ,1,ESE,1,ESE,FRIO TOWN,29.01,-99.3,29.01,-99.3,3654
102087,KINNEY CO.,BRACKETTVILLE,5/6/2008,2330,Hail,0.75, ,0,0,0,0,TX,CST-6, ,17658,C,271,EWX,0,0,Post Office, , ,1,E,1,E,BRACKETTVILLE,29.32,-100.41,29.32,-100.41,3655
102090,LLANO CO.,OXFORD,5/9/2008,1740,Thunderstorm Wind,50, ,0,0,2000,0,TX,CST-6,EG,17659,C,299,EWX,0,0,Law Enforcement, , ,5,NNE,5,NNE,OXFORD,30.66,-98.67,30.66,-98.67,3656
102092,LLANO CO.,KINGSLAND WILLIAMSAR,5/9/2008,1815,Thunderstorm Wind,50, ,0,0,10000,0,TX,CST-6,EG,17659,C,299,EWX,0,0,Broadcast Media, , ,4,W,4,W,KINGSLAND WILLIAMSAR,30.69,-98.48,30.69,-98.48,3657
102093,LLANO CO.,TOW,5/9/2008,1820,Thunderstorm Wind,50, ,0,0,2000,0,TX,CST-6,EG,17659,C,299,EWX,0,0,Law Enforcement, , ,0,N,0,N,TOW,30.88,-98.47,30.88,-98.47,3658
102094,LLANO CO.,KINGSLAND SUNRISE AR,5/9/2008,1825,Thunderstorm Wind,50, ,0,0,5000,0,TX,CST-6,EG,17659,C,299,EWX,0,0,Broadcast Media, , ,1,W,1,W,KINGSLAND SUNRISE AR,30.6,-98.41,30.6,-98.41,3659
102095,LLANO CO.,TOW,5/9/2008,1830,Hail,1, ,0,0,0,0,TX,CST-6, ,17659,C,299,EWX,0,0,Broadcast Media, , ,2,SSE,2,SSE,TOW,30.85,-98.45,30.85,-98.45,3660
102096,BURNET CO.,MARBLE FALLS ARPT,5/9/2008,1836,Thunderstorm Wind,50, ,0,0,5000,0,TX,CST-6,EG,17659,C,53,EWX,0,0,Law Enforcement, , ,5,NNW,5,NNW,MARBLE FALLS ARPT,30.59,-98.4,30.59,-98.4,3661
102097,TRAVIS CO.,OAK HILL,5/10/2008,1814,Hail,1, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,Amateur Radio, , ,1,NW,1,NW,OAK HILL,30.24,-97.86,30.24,-97.86,3662
102098,TRAVIS CO.,AUSTIN MABRY,5/10/2008,1815,Hail,1.75, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,Broadcast Media, , ,2,SSW,2,SSW,AUSTIN MABRY,30.3,-97.78,30.3,-97.78,3663
102099,TRAVIS CO.,AUSTIN,5/10/2008,1820,Hail,1.25, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,Trained Spotter, , ,2,NNE,2,NNE,AUSTIN,30.29,-97.73,30.29,-97.73,3664
102100,TRAVIS CO.,AUSTIN,5/10/2008,1820,Hail,1.25, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,Trained Spotter, , ,1,N,1,N,AUSTIN,30.29,-97.74,30.29,-97.74,3665
102101,TRAVIS CO.,AUSTIN,5/10/2008,1822,Hail,1.5, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,Public, , ,1,N,1,N,AUSTIN,30.29,-97.74,30.29,-97.74,3666
102102,TRAVIS CO.,(AUS)MUELLER MUNI AR,5/10/2008,1825,Hail,1, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,Public, , ,1,WNW,1,WNW,(AUS)MUELLER MUNI AR,30.31,-97.72,30.31,-97.72,3667
102105,TRAVIS CO.,AUSTIN MABRY,5/10/2008,1827,Hail,2, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,CoCoRaHS, , ,1,NE,1,NE,AUSTIN MABRY,30.33,-97.76,30.33,-97.76,3668
102104,TRAVIS CO.,AUSTIN MABRY,5/10/2008,1827,Hail,2.25, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,Law Enforcement, , ,1,SE,1,SE,AUSTIN MABRY,30.31,-97.76,30.31,-97.76,3669
102106,TRAVIS CO.,(AUS)MUELLER MUNI AR,5/10/2008,1827,Hail,1, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,CoCoRaHS, , ,2,ENE,2,ENE,(AUS)MUELLER MUNI AR,30.31,-97.67,30.31,-97.67,3670
102107,TRAVIS CO.,AUSTIN MABRY,5/10/2008,1830,Hail,1.75, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,NWS Employee, , ,1,ESE,1,ESE,AUSTIN MABRY,30.31,-97.75,30.31,-97.75,3671
102109,TRAVIS CO.,(AUS)MUELLER MUNI AR,5/10/2008,1838,Hail,1.75, ,0,0,0,0,TX,CST-6, ,17663,C,453,EWX,0,0,Broadcast Media, , ,2,NW,2,NW,(AUS)MUELLER MUNI AR,30.32,-97.72,30.32,-97.72,3672
